# 宇宙引擎幾何連續介質雙波對比實驗數據 (修正版)
# 基礎剛度 alpha_base,0.12
# 非線性剛度 k_quad,0.015
# 重力波初始振幅,0.2
# 測得剪切光速 c_e,0.691512
# 測得重力波速 c_g,0.646880

Time(s),Light_r_0,Light_r_1,Light_r_2,Light_r_3,Light_r_4,Light_r_5,Light_r_6,Light_r_7,Light_r_8,Light_r_9,Light_r_10,Light_r_11,Light_r_12,Light_r_13,Light_r_14,Light_r_15,Light_r_16,Light_r_17,Light_r_18,Light_r_19,Light_r_20,Light_r_21,Light_r_22,Light_r_23,Light_r_24,Light_r_25,Light_r_26,Light_r_27,Light_r_28,Light_r_29,Light_r_30,Light_r_31,Grav_r_0,Grav_r_1,Grav_r_2,Grav_r_3,Grav_r_4,Grav_r_5,Grav_r_6,Grav_r_7,Grav_r_8,Grav_r_9,Grav_r_10,Grav_r_11,Grav_r_12,Grav_r_13,Grav_r_14,Grav_r_15,Grav_r_16,Grav_r_17,Grav_r_18,Grav_r_19,Grav_r_20,Grav_r_21,Grav_r_22,Grav_r_23,Grav_r_24,Grav_r_25,Grav_r_26,Grav_r_27,Grav_r_28,Grav_r_29,Grav_r_30,Grav_r_31
2.9200,4.444303e-03,2.012554e-02,2.734968e-02,2.240867e-02,1.135756e-02,3.628792e-03,7.522458e-04,1.043440e-04,9.971327e-06,6.738597e-07,3.295506e-08,1.190531e-09,3.237175e-11,6.740944e-13,1.092422e-14,1.398525e-16,1.434130e-18,1.193243e-20,8.151804e-23,4.623043e-25,2.198598e-27,8.847045e-30,3.030742e-32,8.836896e-35,9.578956e-38,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.743984e-08,4.112742e-02,2.928844e-01,2.618226e-01,5.564438e-02,3.684717e-02,2.801465e-02,8.400403e-03,1.431638e-03,1.526501e-04,1.062727e-05,4.947384e-07,1.567346e-08,3.436104e-10,5.306271e-12,5.879151e-14,4.759070e-16,2.864216e-18,1.303261e-20,4.555441e-23,1.241927e-25,2.580931e-28,1.444688e-31,2.926287e-33,2.288908e-35,4.841740e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.9400,4.486168e-03,1.958678e-02,2.684023e-02,2.223137e-02,1.135923e-02,3.650779e-03,7.604688e-04,1.059620e-04,1.017254e-05,6.907956e-07,3.395845e-08,1.233583e-09,3.374104e-11,7.070359e-13,1.153456e-14,1.487056e-16,1.536179e-18,1.288015e-20,8.869893e-23,5.072139e-25,2.432906e-27,9.876519e-30,3.414152e-32,1.004995e-34,1.253886e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.493913e-08,4.087767e-02,2.917080e-01,2.609903e-01,5.568430e-02,3.660972e-02,2.794284e-02,8.401230e-03,1.435779e-03,1.535449e-04,1.072219e-05,5.007165e-07,1.591470e-08,3.501312e-10,5.428030e-12,6.040002e-14,4.912516e-16,2.971928e-18,1.359888e-20,4.782178e-23,1.312179e-25,2.741600e-28,1.407975e-31,3.322981e-33,2.593650e-35,5.072154e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.9600,4.527882e-03,1.904806e-02,2.633006e-02,2.205313e-02,1.136056e-02,3.672808e-03,7.687552e-04,1.076001e-04,1.037721e-05,7.081065e-07,3.498928e-08,1.278052e-09,3.516356e-11,7.414678e-13,1.217667e-14,1.580834e-16,1.645057e-18,1.389891e-20,9.647889e-23,5.562675e-25,2.690996e-27,1.102036e-29,3.843965e-32,1.142232e-34,1.596244e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.764255e-08,4.062691e-02,2.905252e-01,2.601534e-01,5.572421e-02,3.637112e-02,2.787059e-02,8.402035e-03,1.439941e-03,1.544457e-04,1.081792e-05,5.067599e-07,1.615925e-08,3.567628e-10,5.552316e-12,6.204865e-14,5.070504e-16,3.083380e-18,1.418801e-20,5.019442e-23,1.386155e-25,2.911451e-28,1.353207e-31,3.769552e-33,2.938249e-35,5.324059e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.9800,4.569438e-03,1.850944e-02,2.581923e-02,2.187397e-02,1.136155e-02,3.694877e-03,7.771048e-04,1.092586e-04,1.058540e-05,7.257996e-07,3.604823e-08,1.323980e-09,3.664119e-11,7.774523e-13,1.285208e-14,1.680149e-16,1.761191e-18,1.499375e-20,1.049052e-22,6.098277e-25,2.975163e-27,1.229067e-29,4.325551e-32,1.297404e-34,1.991275e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.045479e-08,4.037516e-02,2.893361e-01,2.593121e-01,5.576411e-02,3.613137e-02,2.779792e-02,8.402816e-03,1.444123e-03,1.553526e-04,1.091448e-05,5.128690e-07,1.640714e-08,3.635068e-10,5.679172e-12,6.373831e-14,5.233157e-16,3.198693e-18,1.480081e-20,5.267677e-23,1.464035e-25,3.090963e-28,1.277192e-31,4.271935e-33,3.327696e-35,5.600433e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.0000,4.610829e-03,1.797097e-02,2.530777e-02,2.169389e-02,1.136220e-02,3.716984e-03,7.855178e-04,1.109377e-04,1.079716e-05,7.438823e-07,3.713596e-08,1.371410e-09,3.817589e-11,8.150540e-13,1.356238e-14,1.785308e-16,1.885037e-18,1.617000e-20,1.140286e-22,6.682874e-25,3.287915e-27,1.370080e-29,4.864869e-32,1.472754e-34,2.446110e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.337931e-08,4.012244e-02,2.881408e-01,2.584663e-01,5.580398e-02,3.589049e-02,2.772480e-02,8.403574e-03,1.448327e-03,1.562656e-04,1.101186e-05,5.190444e-07,1.665842e-08,3.703650e-10,5.808650e-12,6.546992e-14,5.400603e-16,3.317989e-18,1.543820e-20,5.527378e-23,1.546010e-25,3.280706e-28,1.177044e-31,4.836713e-33,3.767616e-35,5.904648e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.0200,4.652049e-03,1.743270e-02,2.479572e-02,2.151288e-02,1.136249e-02,3.739126e-03,7.939941e-04,1.126374e-04,1.101253e-05,7.623617e-07,3.825317e-08,1.420387e-09,3.976967e-11,8.543397e-13,1.430927e-14,1.896629e-16,2.017074e-18,1.743338e-20,1.239036e-22,7.320714e-25,3.631986e-27,1.526541e-29,5.468534e-32,1.670797e-34,2.968803e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.641988e-08,3.986874e-02,2.869393e-01,2.576159e-01,5.584385e-02,3.564848e-02,2.765126e-02,8.404307e-03,1.452551e-03,1.571847e-04,1.111008e-05,5.252867e-07,1.691311e-08,3.773390e-10,5.940796e-12,6.724443e-14,5.572966e-16,3.441394e-18,1.610106e-20,5.799014e-23,1.632295e-25,3.481111e-28,1.049030e-31,5.471174e-33,4.264234e-35,6.240504e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.0400,4.693093e-03,1.689469e-02,2.428314e-02,2.133098e-02,1.136243e-02,3.761302e-03,8.025338e-04,1.143581e-04,1.123156e-05,7.812455e-07,3.940057e-08,1.470956e-09,4.142460e-11,8.953791e-13,1.509448e-14,2.014452e-16,2.157811e-18,1.878996e-20,1.345889e-22,8.016401e-25,4.010360e-27,1.700066e-29,6.143886e-32,1.894344e-34,3.568453e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.957969e-08,3.961411e-02,2.857315e-01,2.567611e-01,5.588367e-02,3.540534e-02,2.757728e-02,8.405017e-03,1.456795e-03,1.581099e-04,1.120913e-05,5.315964e-07,1.717126e-08,3.844305e-10,6.075660e-12,6.906280e-14,5.750382e-16,3.569040e-18,1.679035e-20,6.083100e-23,1.723081e-25,3.692793e-28,8.892982e-32,6.183335e-33,4.824559e-35,6.612299e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.0600,4.733954e-03,1.635699e-02,2.377005e-02,2.114817e-02,1.136200e-02,3.783510e-03,8.111368e-04,1.160997e-04,1.145430e-05,8.005412e-07,4.057889e-08,1.523164e-09,4.314283e-11,9.382443e-13,1.591984e-14,2.139131e-16,2.307785e-18,2.024623e-20,1.461472e-22,8.774911e-25,4.426291e-27,1.892428e-29,6.899063e-32,2.146542e-34,4.255325e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.028626e-07,3.935852e-02,2.845176e-01,2.559019e-01,5.592346e-02,3.516109e-02,2.750288e-02,8.405700e-03,1.461060e-03,1.590412e-04,1.130902e-05,5.379740e-07,1.743291e-08,3.916413e-10,6.213291e-12,7.092602e-14,5.932986e-16,3.701061e-18,1.750706e-20,6.380166e-23,1.818600e-25,3.916278e-28,6.933348e-32,6.982154e-33,5.456434e-35,7.024874e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.0800,4.774625e-03,1.581966e-02,2.325652e-02,2.096446e-02,1.136121e-02,3.805747e-03,8.198031e-04,1.178626e-04,1.168081e-05,8.202566e-07,4.178885e-08,1.577059e-09,4.492657e-11,9.830101e-13,1.678726e-14,2.271037e-16,2.467566e-18,2.180908e-20,1.586460e-22,9.601626e-25,4.883326e-27,2.105579e-29,7.743085e-32,2.430908e-34,5.040854e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.062715e-07,3.910201e-02,2.832976e-01,2.550383e-01,5.596321e-02,3.491573e-02,2.742805e-02,8.406358e-03,1.465345e-03,1.599786e-04,1.140975e-05,5.444201e-07,1.769811e-08,3.989731e-10,6.353743e-12,7.283508e-14,6.120916e-16,3.837594e-18,1.825218e-20,6.690782e-23,1.919074e-25,4.152243e-28,4.562047e-32,7.877693e-33,6.168572e-35,7.483700e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.1000,4.815101e-03,1.528275e-02,2.274257e-02,2.077986e-02,1.136004e-02,3.828011e-03,8.285327e-04,1.196469e-04,1.191113e-05,8.403994e-07,4.303122e-08,1.632689e-09,4.677810e-11,1.029754e-12,1.769872e-14,2.410564e-16,2.637756e-18,2.348587e-20,1.721577e-22,1.050237e-24,5.385330e-27,2.341663e-29,8.685948e-32,2.751373e-34,5.938075e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.247113e-07,3.884459e-02,2.820715e-01,2.541702e-01,5.600291e-02,3.466927e-02,2.735279e-02,8.406990e-03,1.469649e-03,1.609221e-04,1.151133e-05,5.509352e-07,1.796688e-08,4.064277e-10,6.497065e-12,7.479104e-14,6.314316e-16,3.978781e-18,1.902677e-20,7.015505e-23,2.024754e-25,4.401228e-28,1.723707e-32,8.880813e-33,6.970792e-35,7.994940e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.1200,4.855376e-03,1.474632e-02,2.222825e-02,2.059439e-02,1.135850e-02,3.850299e-03,8.373256e-04,1.214528e-04,1.214532e-05,8.609776e-07,4.430676e-08,1.690105e-09,4.869978e-11,1.078558e-12,1.865631e-14,2.558120e-16,2.818990e-18,2.528443e-20,1.867600e-22,1.148342e-24,5.936513e-27,2.603032e-29,9.738717e-32,3.112328e-34,6.961575e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.134835e-07,3.858625e-02,2.808393e-01,2.532977e-01,5.604256e-02,3.442172e-02,2.727710e-02,8.407595e-03,1.473974e-03,1.618717e-04,1.161376e-05,5.575199e-07,1.823927e-08,4.140071e-10,6.643312e-12,7.679489e-14,6.513330e-16,4.124769e-18,1.983186e-20,7.354940e-23,2.135888e-25,4.663801e-28,1.643059e-32,1.000397e-32,7.873920e-35,8.565540e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.1400,4.895444e-03,1.421041e-02,2.171361e-02,2.040804e-02,1.135658e-02,3.872611e-03,8.461818e-04,1.232804e-04,1.238342e-05,8.819993e-07,4.561625e-08,1.749360e-09,5.069403e-11,1.129504e-12,1.966220e-14,2.714140e-16,3.011942e-18,2.721310e-20,2.025362e-22,1.255159e-24,6.541462e-27,2.892270e-29,1.091365e-31,3.518675e-34,8.127929e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.321954e-07,3.832703e-02,2.796011e-01,2.524209e-01,5.608215e-02,3.417309e-02,2.720098e-02,8.408173e-03,1.478319e-03,1.628274e-04,1.171704e-05,5.641747e-07,1.851532e-08,4.217128e-10,6.792535e-12,7.884773e-14,6.718107e-16,4.275708e-18,2.066865e-20,7.709693e-23,2.252750e-25,4.940765e-28,5.606864e-32,1.126053e-32,8.890154e-35,9.203298e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.1600,4.935298e-03,1.367509e-02,2.119869e-02,2.022082e-02,1.135427e-02,3.894944e-03,8.551013e-04,1.251299e-04,1.262550e-05,9.034727e-07,4.696049e-08,1.810505e-09,5.276336e-11,1.182679e-12,2.071864e-14,2.879075e-16,3.217324e-18,2.928074e-20,2.195755e-22,1.371421e-24,7.205167e-27,3.212214e-29,1.222429e-31,3.975883e-34,9.455744e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.361485e-07,3.806691e-02,2.783569e-01,2.515397e-01,5.612169e-02,3.392339e-02,2.712444e-02,8.408722e-03,1.482683e-03,1.637892e-04,1.182118e-05,5.709002e-07,1.879508e-08,4.295470e-10,6.944790e-12,8.095065e-14,6.928802e-16,4.431752e-18,2.153823e-20,8.080399e-23,2.375592e-25,5.232767e-28,1.024234e-31,1.266543e-32,1.003310e-34,9.917028e-37,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.1800,4.974932e-03,1.314040e-02,2.068353e-02,2.003273e-02,1.135156e-02,3.917294e-03,8.640839e-04,1.270015e-04,1.287161e-05,9.254061e-07,4.834031e-08,1.873596e-09,5.491035e-11,1.238173e-12,2.182799e-14,3.053403e-16,3.435886e-18,3.149680e-20,2.379736e-22,1.497921e-24,7.933062e-27,3.565974e-29,1.368564e-31,4.490053e-34,1.096595e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.402480e-07,3.780595e-02,2.771066e-01,2.506543e-01,5.616116e-02,3.367262e-02,2.704748e-02,8.409245e-03,1.487066e-03,1.647571e-04,1.192617e-05,5.776971e-07,1.907858e-08,4.375113e-10,7.100133e-12,8.310475e-14,7.145569e-16,4.593061e-18,2.244178e-20,8.467757e-23,2.504712e-25,5.540515e-28,1.562892e-31,1.423542e-32,1.131782e-34,1.071661e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.2000,5.014342e-03,1.260639e-02,2.016817e-02,1.984380e-02,1.134847e-02,3.939661e-03,8.731296e-04,1.288953e-04,1.312179e-05,9.478081e-07,4.975653e-08,1.938688e-09,5.713766e-11,1.296080e-12,2.299272e-14,3.237621e-16,3.668422e-18,3.387132e-20,2.578330e-22,1.635515e-24,8.731054e-27,3.956960e-29,1.531427e-31,5.067988e-34,1.268207e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.444973e-07,3.754410e-02,2.758505e-01,2.497645e-01,5.620055e-02,3.342079e-02,2.697009e-02,8.409737e-03,1.491469e-03,1.657311e-04,1.203204e-05,5.845657e-07,1.936587e-08,4.456078e-10,7.258619e-12,8.531116e-14,7.368565e-16,4.759797e-18,2.338057e-20,8.872461e-23,2.640412e-25,5.864780e-28,2.186893e-31,1.598842e-32,1.276122e-34,1.161318e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.2200,5.053520e-03,1.207313e-02,1.965266e-02,1.965402e-02,1.134496e-02,3.962042e-03,8.822385e-04,1.308116e-04,1.337611e-05,9.706871e-07,5.121001e-08,2.005839e-09,5.944804e-11,1.356497e-12,2.421539e-14,3.432256e-16,3.915773e-18,3.641499e-20,2.792637e-22,1.785126e-24,9.605571e-27,4.388911e-29,1.712851e-31,5.717266e-34,1.463055e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.489013e-07,3.728142e-02,2.745885e-01,2.488704e-01,5.623987e-02,3.316792e-02,2.689228e-02,8.410200e-03,1.495891e-03,1.667112e-04,1.213877e-05,5.915068e-07,1.965699e-08,4.538384e-10,7.420305e-12,8.757102e-14,7.597964e-16,4.932131e-18,2.435587e-20,9.295210e-23,2.783014e-25,6.206302e-28,2.905506e-31,1.794519e-32,1.438195e-34,1.261920e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.2400,5.092461e-03,1.154066e-02,1.913704e-02,1.946339e-02,1.134105e-02,3.984435e-03,8.914105e-04,1.327505e-04,1.363461e-05,9.940518e-07,5.270160e-08,2.075107e-09,6.184432e-11,1.419523e-12,2.549869e-14,3.637857e-16,4.178824e-18,3.913916e-20,3.023831e-22,1.947751e-24,1.056360e-26,4.865925e-29,1.914858e-31,6.446328e-34,1.684115e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.683649e-07,3.701789e-02,2.733205e-01,2.479720e-01,5.627909e-02,3.291401e-02,2.681404e-02,8.410634e-03,1.500333e-03,1.676974e-04,1.224638e-05,5.985208e-07,1.995198e-08,4.622050e-10,7.585248e-12,8.988554e-14,7.833922e-16,5.110239e-18,2.536900e-20,9.736780e-23,2.932851e-25,6.566034e-28,3.731008e-31,2.012794e-32,1.620096e-34,1.374873e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.2600,5.131159e-03,1.100903e-02,1.862134e-02,1.927194e-02,1.133673e-02,4.006837e-03,9.006454e-04,1.347122e-04,1.389736e-05,1.017911e-06,5.423221e-08,2.146553e-09,6.432942e-11,1.485263e-12,2.684540e-14,3.855003e-16,4.458511e-18,4.205592e-20,3.273174e-22,2.124465e-24,1.161273e-26,5.392488e-29,2.139682e-31,7.264574e-34,1.934722e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.581898e-07,3.675352e-02,2.720467e-01,2.470694e-01,5.631823e-02,3.265906e-02,2.673539e-02,8.411037e-03,1.504793e-03,1.686898e-04,1.235487e-05,6.056085e-07,2.025090e-08,4.707096e-10,7.753510e-12,9.225587e-14,8.076618e-16,5.294293e-18,2.642129e-20,1.019793e-22,3.090236e-25,6.944564e-28,4.674954e-31,2.256131e-32,1.824143e-34,1.501747e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.2800,5.169608e-03,1.047829e-02,1.810562e-02,1.907966e-02,1.133200e-02,4.029247e-03,9.099433e-04,1.366968e-04,1.416440e-05,1.042274e-06,5.580272e-08,2.220238e-09,6.690633e-11,1.553824e-12,2.825844e-14,4.084297e-16,4.755822e-18,4.517811e-20,3.542012e-22,2.316426e-24,1.276122e-26,5.973512e-29,2.389790e-31,8.182462e-34,2.218619e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.630828e-07,3.648835e-02,2.707672e-01,2.461626e-01,5.635727e-02,3.240308e-02,2.665632e-02,8.411408e-03,1.509272e-03,1.696883e-04,1.246423e-05,6.127703e-07,2.055377e-08,4.793543e-10,7.925149e-12,9.468331e-14,8.326228e-16,5.484479e-18,2.751412e-20,1.067943e-22,3.255526e-25,7.343001e-28,5.751549e-31,2.527275e-32,2.052927e-34,1.644315e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.3000,5.207803e-03,9.948504e-03,1.758992e-02,1.888655e-02,1.132684e-02,4.051663e-03,9.193040e-04,1.387046e-04,1.443580e-05,1.067149e-06,5.741406e-08,2.296225e-09,6.957818e-11,1.625318e-12,2.974083e-14,4.326376e-16,5.071800e-18,4.851937e-20,3.831790e-22,2.524885e-24,1.401802e-26,6.614376e-29,2.667901e-31,9.211624e-34,2.540002e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.532448e-07,3.622239e-02,2.694819e-01,2.452516e-01,5.639622e-02,3.214609e-02,2.657682e-02,8.411749e-03,1.513770e-03,1.706928e-04,1.257448e-05,6.200069e-07,2.086065e-08,4.881410e-10,8.100225e-12,9.716902e-14,8.582928e-16,5.680977e-18,2.864904e-20,1.118225e-22,3.429147e-25,7.762145e-28,6.975959e-31,2.829199e-32,2.309310e-34,1.804553e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.3200,5.245737e-03,9.419715e-03,1.707428e-02,1.869264e-02,1.132126e-02,4.074080e-03,9.287276e-04,1.407356e-04,1.471162e-05,1.092547e-06,5.906716e-08,2.374580e-09,7.234813e-11,1.699860e-12,3.129576e-14,4.581907e-16,5.407546e-18,5.209420e-20,4.144051e-22,2.751187e-24,1.539286e-26,7.320964e-29,2.977016e-31,1.036499e-33,2.903579e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.584824e-07,3.595564e-02,2.681908e-01,2.443364e-01,5.643506e-02,3.188809e-02,2.649691e-02,8.412058e-03,1.518286e-03,1.717035e-04,1.268562e-05,6.273189e-07,2.117158e-08,4.970718e-10,8.278803e-12,9.971432e-14,8.846910e-16,5.883997e-18,2.982741e-20,1.170715e-22,3.611405e-25,8.203044e-28,8.364795e-31,3.165296e-32,2.596483e-34,1.984683e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.3400,5.283406e-03,8.891975e-03,1.655873e-02,1.849793e-02,1.131524e-02,4.096499e-03,9.382138e-04,1.427901e-04,1.499190e-05,1.118476e-06,6.076299e-08,2.455369e-09,7.521950e-11,1.777572e-12,3.292650e-14,4.851587e-16,5.764221e-18,5.591800e-20,4.480446e-22,2.996782e-24,1.689630e-26,8.099710e-29,3.320443e-31,1.165695e-33,3.314621e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.787994e-07,3.568809e-02,2.668940e-01,2.434170e-01,5.647378e-02,3.162909e-02,2.641659e-02,8.412333e-03,1.522821e-03,1.727203e-04,1.279765e-05,6.347068e-07,2.148661e-08,5.061488e-10,8.460943e-12,1.023205e-13,9.118356e-16,6.093724e-18,3.105094e-20,1.225512e-22,3.802767e-25,8.666438e-28,9.937317e-31,3.539122e-32,2.917988e-34,2.187193e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.3600,5.320803e-03,8.365334e-03,1.604333e-02,1.830242e-02,1.130879e-02,4.118915e-03,9.477627e-04,1.448683e-04,1.527671e-05,1.144945e-06,6.250252e-08,2.538660e-09,7.819568e-11,1.858576e-12,3.463651e-14,5.136149e-16,6.143052e-18,6.000714e-20,4.842741e-22,3.263234e-24,1.853980e-26,8.957652e-29,3.701826e-31,1.310345e-33,3.779036e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.694978e-07,3.541978e-02,2.655916e-01,2.424935e-01,5.651239e-02,3.136910e-02,2.633584e-02,8.412575e-03,1.527374e-03,1.737432e-04,1.291058e-05,6.421712e-07,2.180578e-08,5.153742e-10,8.646710e-12,1.049889e-13,9.397464e-16,6.310376e-18,3.232110e-20,1.282699e-22,4.003658e-25,9.153252e-28,1.171158e-30,3.954833e-32,3.277748e-34,2.414866e-36,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
